,p_name,p_address,p_rating,p_category,p_tag,p_review,p_url
554,고헌산,울산 울주군 상북면 궁근정리 산 9,5.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/8696706
555,영축산,울산 울주군 삼남읍 방기리 산 52,4.1,산,태그 없음,./kakao_reviews/울산 명소/영축산.csv,https://place.map.kakao.com/15174199
556,화산,울산 울주군 서생면 화산리,5.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/10978755
557,삼호산,울산 남구 옥동 산 116-19,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/25269065
558,마골산,울산 동구 동부동 산 89,3.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/7870642
559,함월산,울산 중구 성안동 819-2,5.0,산,"['#곤충파충류체험전', '#나들이', '#생태체험', '#실내식물원']",./kakao_reviews/울산 명소/함월산.csv,https://place.map.kakao.com/25393905
560,노상산,울산 울주군 삼동면 조일리 산 110-1,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/8247727
561,천황산,울산 울주군 상북면 이천리,4.5,산,태그 없음,./kakao_reviews/울산 명소/천황산.csv,https://place.map.kakao.com/8089427
562,용곡산,울산 울주군 서생면 위양리 산 8,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/24022291
563,오두산,울산 울주군 상북면 양등리 산 142,4.0,산,태그 없음,./kakao_reviews/울산 명소/오두산.csv,https://place.map.kakao.com/25039049
564,화장산,울산 울주군 청량읍 중리 산 187-2,0.0,산,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/8171114
565,백운산,울산 울주군 두서면 내와리 산 118,0.0,산,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/7885398
566,신선산,울산 남구 선암동 산 7-11,5.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/25299834
567,동대산,울산 북구 대안동 산 288-1,5.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/25214872
568,봉화산,울산 울주군 서생면 나사리 산 36,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/7896664
569,연화산,울산 울주군 두동면 은편리 산 51-3,2.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/8474330
570,동화산,울산 북구 화봉동 산 30,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/7852316
571,문필봉,울산 울주군 상북면 덕현리 산 165-1,4.5,산,태그 없음,리뷰 없음,https://place.map.kakao.com/453107860
572,불광산,울산 울주군 온양읍 운화리 산 159-1,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/568521437
573,영남알프스,울산 울주군 상북면 덕현리 산 232-2,0.0,산,태그 없음,./kakao_reviews/울산 명소/영남알프스.csv,https://place.map.kakao.com/26996937
574,가지산,울산 울주군 상북면 덕현리 산 232-2,4.6,산,['#억새밭'],./kakao_reviews/울산 명소/가지산.csv,https://place.map.kakao.com/8118295
575,영축산,울산 울주군 청량읍 율리 산 72,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/198983810
576,고운산,울산 울주군 상북면 산전리 산 1,1.5,산,태그 없음,리뷰 없음,https://place.map.kakao.com/25177937
577,무제산,울산 북구 호계동 산 44,5.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/248102679
578,황방산,울산 중구 장현동,5.0,산,태그 없음,./kakao_reviews/울산 명소/황방산.csv,https://place.map.kakao.com/26547069
579,파군산,울산 북구 대안동 산 222-2,2.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/296183132
580,묵장산,울산 울주군 두동면 월평리 산 40,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/25236943
581,가지산,울산 울주군 상북면 덕현리 산 232-2,4.6,산,"['#100대명산', '#단풍명소', '#억새밭']",./kakao_reviews/울산 명소/가지산.csv,https://place.map.kakao.com/8118295
582,무학산,울산 울주군 범서읍 망성리 산 115,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/11063441
583,염포산,울산 동구 전하동 산 173,5.0,산,['#물놀이'],./kakao_reviews/울산 명소/염포산.csv,https://place.map.kakao.com/10644948
584,입화산,울산 중구 다운동 산 47-1,0.0,산,태그 없음,리뷰 없음,https://place.map.kakao.com/231201350
585,국수봉,울산 울주군 범서읍 척과리 산 157-1,2.0,산봉우리,태그 없음,리뷰 없음,https://place.map.kakao.com/8200884
586,신원봉,울산 울주군 상북면 덕현리 산 4-2,4.0,산봉우리,태그 없음,리뷰 없음,https://place.map.kakao.com/664477473
587,신불산 칼바위 암봉,울산 울주군 상북면 등억알프스리 산 180,0.0,산봉우리,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/1799735137
588,은월봉,울산 남구 신정동 산 108,5.0,산봉우리,['#핑크뮬리명소'],./kakao_reviews/울산 명소/은월봉.csv,https://place.map.kakao.com/24022609
589,배내봉,울산 울주군 상북면 등억알프스로 607-15,4.0,산봉우리,태그 없음,./kakao_reviews/울산 명소/배내봉.csv,https://place.map.kakao.com/17469653
590,울주언양읍성,울산 울주군 언양읍 동부리 291,4.0,"산성,성곽",태그 없음,./kakao_reviews/울산 명소/울주언양읍성.csv,https://place.map.kakao.com/10570989
591,서생포왜성,울산 울주군 서생면 서생리 711,3.3,"산성,성곽",태그 없음,./kakao_reviews/울산 명소/서생포왜성.csv,https://place.map.kakao.com/7944431
592,남목마성,울산 동구 동부동 산 187-1,0.0,"산성,성곽",태그 없음,./kakao_reviews/울산 명소/남목마성.csv,https://place.map.kakao.com/10194570
593,유포석보,울산 북구 동해안로 1463-1,0.0,"산성,성곽",태그 없음,리뷰 없음,https://place.map.kakao.com/8033369
594,관문성,울산 북구 중산동 산 11,0.0,"산성,성곽",태그 없음,리뷰 없음,https://place.map.kakao.com/25038110
595,주암산장,울산 울주군 상북면 배내주암길 103,5.0,"산장,별장",['#제로페이'],./kakao_reviews/울산 숙소/주암산장.csv,https://place.map.kakao.com/24996353
596,대왕암공원상가,울산 동구 등대로 99,0.0,"상가,아케이드",태그 없음,리뷰 없음,https://place.map.kakao.com/488063759
597,찬물내기약수터,울산 북구 양정동 산 40-1,0.0,"샘터,약수터",태그 없음,리뷰 없음,https://place.map.kakao.com/482133616
598,외솔최현배선생 생가터,울산 중구 병영12길 15,0.0,"생가,고택","['#단풍명소', '#물놀이']",리뷰 없음,https://place.map.kakao.com/12729541
599,울산 학성이씨근재공고택,울산 울주군 웅촌면 석천길 32-3,0.0,"생가,고택",['#억새밭'],리뷰 없음,https://place.map.kakao.com/12771980
600,봉현재,울산 북구 연암9길 16-1,0.0,"생가,고택",태그 없음,./kakao_reviews/울산 명소/봉현재.csv,https://place.map.kakao.com/1322017687
601,박상진의사 생가,울산 북구 박상진5로 10,4.3,"생가,고택",태그 없음,리뷰 없음,https://place.map.kakao.com/7895004
602,박제상유적지 치산서원,울산 울주군 두동면 치술령길 7,0.0,"생가,고택",태그 없음,리뷰 없음,https://place.map.kakao.com/17580850
603,구량리은행나무,울산 울주군 두서면 구량리 860,4.0,"생태보존,서식지",태그 없음,./kakao_reviews/울산 명소/구량리은행나무.csv,https://place.map.kakao.com/7845220
604,생태습지,울산 울주군 웅촌면 통천리 26,0.0,"생태보존,서식지",태그 없음,리뷰 없음,https://place.map.kakao.com/1667189581
605,간월재,울산 울주군 상북면 간월산길 614,4.7,"생태보존,서식지","['#단풍명소', '#억새밭']",./kakao_reviews/울산 명소/간월재.csv,https://place.map.kakao.com/11571813
606,태화강억새군락지,울산 북구 명촌동 30,3.8,"생태보존,서식지",태그 없음,./kakao_reviews/울산 명소/태화강억새군락지.csv,https://place.map.kakao.com/25985344
607,울주종합체육공원조성사업,울산 울주군 삼남읍 서향교1길 15-8,0.0,"서비스,산업",['#수영장'],리뷰 없음,https://place.map.kakao.com/1385301894
608,자암서원,울산 울주군 웅촌면 대복동천로 269-67,0.0,서원,태그 없음,리뷰 없음,https://place.map.kakao.com/2072672204
609,반구서원,울산 울주군 언양읍 반구대안길 299,0.0,서원,태그 없음,./kakao_reviews/울산 명소/반구서원.csv,https://place.map.kakao.com/11253942
610,치산서원,울산 울주군 두동면 치술령길 7,0.0,서원,태그 없음,리뷰 없음,https://place.map.kakao.com/25027951
611,명선도,울산 울주군 서생면 진하리,3.3,섬,"['#단풍명소', '#일출명소', '#핑크뮬리명소']",./kakao_reviews/울산 명소/명선도.csv,https://place.map.kakao.com/11487047
612,목도,울산 울주군 온산읍 방도리 산 13,4.3,섬,['#드라이브코스'],리뷰 없음,https://place.map.kakao.com/12644302
613,슬도,울산 동구 방어동,4.5,섬(내륙),"['#유채꽃', '#차박']",./kakao_reviews/울산 명소/슬도.csv,https://place.map.kakao.com/8443142
614,슬도,울산 동구 방어동,4.5,섬(내륙),['#억새밭'],./kakao_reviews/울산 명소/슬도.csv,https://place.map.kakao.com/8443142
615,울산대공원 생태여행관,울산 남구 옥동 354,5.0,"수목원,식물원",태그 없음,리뷰 없음,https://place.map.kakao.com/17560235
616,울산수목원,울산 울주군 온양읍 운화리 1320-2,3.5,"수목원,식물원",['#걷기좋은'],./kakao_reviews/울산 명소/울산수목원.csv,https://place.map.kakao.com/2025070744
617,울산대학교 식물원,울산 남구 대학로 93,0.0,"수목원,식물원",태그 없음,리뷰 없음,https://place.map.kakao.com/17564548
618,울산테마식물수목원,울산 동구 쇠평길 33-1,2.0,"수목원,식물원",['#나들이'],./kakao_reviews/울산 명소/울산테마식물수목원.csv,https://place.map.kakao.com/8462734
619,자수정 동굴나라 허브식물원,울산 울주군 상북면 자수정로 212,0.0,"수목원,식물원",태그 없음,리뷰 없음,https://place.map.kakao.com/17580455
620,자연과아이들수목원,울산 울주군 상북면 거리지곡2길 7,5.0,"수목원,식물원",태그 없음,./kakao_reviews/울산 명소/자연과아이들수목원.csv,https://place.map.kakao.com/23909481
621,울산들꽃학습원,울산 울주군 범서읍 두산로 52,5.0,"수목원,식물원","['#나들이', '#드라이브코스', '#일출명소']",./kakao_reviews/울산 명소/울산들꽃학습원.csv,https://place.map.kakao.com/1205794093
622,강변공원물놀이장,울산 남구 삼산동 1463-1,0.0,수영장,태그 없음,리뷰 없음,https://place.map.kakao.com/27151755
623,신불산 베이스캠프 오토캠핑장,울산 울주군 삼남읍 자수정로 125,0.0,숙박,"['#오션뷰', '#조식서비스']",리뷰 없음,https://place.map.kakao.com/1229480355
624,다담한옥,울산 울주군 상북면 거리지곡2길 8,0.0,숙박,태그 없음,리뷰 없음,https://place.map.kakao.com/848387338
625,스테이도란,울산 북구 우가2길 2-5,5.0,숙박,['#제로페이'],리뷰 없음,https://place.map.kakao.com/1373083691
626,SK행복타운,울산 중구 북부순환도로 236,5.0,숙박,"['#가족펜션', '#물놀이', '#바베큐장', '#스파펜션', '#오션뷰', '#전망좋은펜션', '#커플펜션']",리뷰 없음,https://place.map.kakao.com/22575171
627,강동KCC레지던스 울산,울산 북구 산하중앙1로 6,0.0,숙박,태그 없음,리뷰 없음,https://place.map.kakao.com/1167197002
628,넘버25 울산학산점,울산 중구 중앙길 229,0.0,숙박,"['#오션뷰', '#조식서비스']",리뷰 없음,https://place.map.kakao.com/294317063
629,국립대운산치유의숲,울산 울주군 온양읍 대운상대길 225-92,4.5,숲,태그 없음,리뷰 없음,https://place.map.kakao.com/2088104575
630,태화강국가정원 십리대숲,울산 중구 태화동 636,4.4,숲,"['#나들이', '#산책로']",./kakao_reviews/울산 명소/태화강국가정원 십리대숲.csv,https://place.map.kakao.com/11581806
631,공원슈퍼,울산 북구 용바위1길 54,0.0,슈퍼마켓,태그 없음,리뷰 없음,https://place.map.kakao.com/22581691
632,대왕암 공원매점,울산 동구 등대로 95,0.0,슈퍼마켓,태그 없음,리뷰 없음,https://place.map.kakao.com/14566905
633,JK승마공원,울산 울주군 삼남읍 자수정로 70,5.0,승마장,태그 없음,리뷰 없음,https://place.map.kakao.com/12729094
634,와우쥬 본점,울산 남구 대학로 164 웰츠타워 상가2층 214호,4.2,실내동물원,"['#나들이', '#단풍명소']",./kakao_reviews/울산 명소/와우쥬 본점.csv,https://place.map.kakao.com/27464225
635,숲속의작은친구들 울산곤충생태전시관,울산 울주군 상북면 재궁골길 42,5.0,실내동물원,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/1798847314
636,정글존,울산 남구 번영로250번길 9 울산세이브존 7층,0.0,실내동물원,태그 없음,리뷰 없음,https://place.map.kakao.com/2049624506
637,모들카페,울산 중구 성안로 147,0.0,애견카페,"['#데이트코스', '#보드게임카페', '#실내놀거리', '#아이와함께', '#이색동물체험카페', '#이색카페', '#제로페이']",리뷰 없음,https://place.map.kakao.com/1315791097
638,울주해양레포츠센터 캠핑장,울산 울주군 서생면 해맞이로 1560,4.0,"야영,캠핑장","['#산책로', '#세미나실', '#오션뷰', '#오토캠핑', '#차박', '#캠핑장']",./kakao_reviews/울산 숙소/울주해양레포츠센터 캠핑장.csv,https://place.map.kakao.com/17385321
639,국립신불산폭포자연휴양림 오토캠핑장,울산 울주군 상북면 이천리 산 2,0.0,"야영,캠핑장",태그 없음,./kakao_reviews/울산 숙소/국립신불산폭포자연휴양림 오토캠핑장.csv,https://place.map.kakao.com/17580556
640,달곡캠프,울산 북구 달곡1길 134,0.0,"야영,캠핑장","['#간절곶카라반', '#간절곶펜션', '#울산카라반', '#울산펜션', '#진하펜션', '#오션뷰', '#카라반', '#커플펜션', '#해맞이펜션']",./kakao_reviews/울산 숙소/달곡캠프.csv,https://place.map.kakao.com/26571369
641,신불산군립공원 등억알프스야영장,울산 울주군 상북면 등억알프스리 309-1,3.0,"야영,캠핑장","['#가족펜션', '#물놀이', '#바베큐장', '#오션뷰', '#파우더룸', '#해수욕장펜션']",./kakao_reviews/울산 숙소/신불산군립공원 등억알프스야영장.csv,https://place.map.kakao.com/94673371
642,대운산자연농원오토캠핑장,울산 울주군 온양읍 대운산길 239,3.0,"야영,캠핑장",['#제로페이'],리뷰 없음,https://place.map.kakao.com/7820436
643,울주해양레포츠센터 캠핑장,울산 울주군 서생면 해맞이로 1560,4.0,"야영,캠핑장","['#무료야영장', '#솔로캠핑', '#야영장', '#오토캠핑', '#카라반', '#캠핑장']",./kakao_reviews/울산 숙소/울주해양레포츠센터 캠핑장.csv,https://place.map.kakao.com/17385321
644,당사현대차오션캠프,울산 북구 당사동 378-4,5.0,"야영,캠핑장","['#가족탕', '#물놀이', '#온돌룸', '#온천호텔', '#조식서비스', '#패밀리룸']",./kakao_reviews/울산 숙소/당사현대차오션캠프.csv,https://place.map.kakao.com/1521726960
